batch_id,instructor_id,course_id,completion_rate,avg_score_improvement,avg_quiz_score,dropout_rate,avg_watch_time,assignment_submission_rate,forum_activity_rate,avg_feedback_score,feedback_response_rate
B_0286,I_032,C_22,0.550093505,27.63532185,68.39489286,0.431533991,1,0.735169119,0.336945097,3.985877106,0.512994705
B_1584,I_104,C_20,0.561624242,24.25398475,70.14134092,0.407023413,0.773762949,0.69880874,0.304626551,3.931947819,0.803556282
B_0429,I_097,C_02,0.689151406,30.5972289,68.66245933,0.307255782,0.944224317,1,0.166068395,4.182153419,0.626394765
B_1510,I_101,C_03,0.556857409,26.40876574,75.79015983,0.381594027,0.812148439,0.701428541,0.27790048,4.300414909,0.741561155
B_1319,I_017,C_11,0.676340152,15.92226414,93.42535738,0.326504403,0.69751766,0.674209754,0.141891863,3.942415674,0.720745514
B_0670,I_043,C_08,0.465590565,32.12281027,75.5936266,0.607685718,0.769757037,0.691554595,0.216810618,4.987310533,1
B_0032,I_076,C_20,0.465893551,18.5758137,66.80134785,0.557332745,0.669395477,0.404307408,0.215386996,4.321342746,0.605638941
B_0941,I_069,C_03,0.682021383,14.79994762,70.77499671,0.372087915,0.923361036,0.648571923,0.19879716,4.224663241,0.906652342
B_0723,I_082,C_10,0.753125897,25.43444729,68.94247618,0.276801191,0.832365249,0.97659714,0.244238303,4.45584236,0.597711296
B_0995,I_085,C_25,0.8091572,29.81760217,78.53106211,0.212226286,0.718016804,0.805922788,0.211821857,4.389788636,0.597304192
B_0215,I_028,C_13,0.432304231,20.21054749,72.48437939,0.488929679,0.705381263,0.79233231,0.323253072,4.208991379,0.437568623
B_0814,I_038,C_21,0.342877042,26.21615546,61.48269598,0.659441689,0.666455569,0.619690335,0.412355436,4.135202569,0.640282935
B_0327,I_082,C_01,0.600207159,23.22895576,76.96670791,0.416460356,0.874579132,0.867761689,0.251530048,4.54133383,0.698811884
B_0561,I_016,C_12,0.585106806,25.67984624,87.46985402,0.454443635,0.886856994,0.849467838,0.307196481,3.968107462,0.994090091
B_1113,I_061,C_09,0.427759546,18.14728662,82.65289646,0.612126443,0.686315218,0.716333977,0.200805889,4.364086957,0.418660869
B_0701,I_068,C_15,0.521600529,22.05576601,80.49598411,0.494686257,0.765130975,0.753831316,0.358964362,4.463297006,0.776312571
B_1579,I_118,C_24,0.734542311,27.53813865,78.53854843,0.195764616,0.817678307,0.769389495,0.299355239,4.031418644,1
B_1190,I_044,C_09,0.3,18.36441265,50.38481548,0.594208971,0.727201031,0.552424752,0.127372928,3.859205547,0.598280038
B_0342,I_090,C_18,0.840419626,26.81995256,83.07773383,0.151588278,0.755974508,0.768263544,0.389910988,4.16853015,0.7642915
B_0630,I_039,C_06,0.51865674,24.89560721,75.5540041,0.465798376,0.833628319,0.726294671,0.16347303,3.775243823,0.739902894
B_0148,I_073,C_07,0.537425113,29.43068279,69.41892778,0.417831949,0.58273238,0.396553089,0.221774572,4.345052997,0.648234036
B_1310,I_002,C_12,0.721573203,31.28846698,83.55914458,0.286059716,0.897401137,0.721706192,0.269453115,4.651857122,0.674741207
B_0361,I_003,C_08,0.734691343,26.37944782,66.96613214,0.280939672,0.690589119,0.673927796,0.320531876,4.592722102,0.625727728
B_0084,I_104,C_25,0.547594127,20.79246514,80.27849513,0.474319306,0.683966973,0.986214368,0.214091652,4.790616007,0.636568311
B_0049,I_051,C_06,0.963557783,34.40988847,75.18281347,0.039687856,0.934000661,1,0.255377652,5,0.738399892
B_0469,I_054,C_07,0.580911189,31.77113559,88.72520765,0.42890211,0.921789796,0.771054338,0.307889727,4.181031948,0.787749848
B_0156,I_062,C_02,0.73418499,27.12957598,78.80068513,0.302340424,1,0.631769685,0.264246444,3.685150373,0.672217944
B_0773,I_085,C_04,0.446757868,26.01500682,89.13172055,0.631004189,0.859950666,0.713820854,0.21244688,3.727915064,0.810525686
B_1240,I_094,C_14,0.673470071,20.93011043,64.15542537,0.245930329,0.747548802,0.806987457,0.08313224,4.832166714,1
B_1201,I_018,C_13,0.98,26.96335228,89.60720815,0.108950561,0.565888881,0.685111077,0.337973505,4.207541717,0.792944274
B_1403,I_072,C_14,0.750542019,28.4426668,86.71193853,0.239704899,0.696599202,0.855009209,0.297644266,4.687531161,0.740453944
B_1203,I_100,C_16,0.356127231,29.33018583,80.18130213,0.625539881,0.915807226,0.617986066,0.22490983,3.983740796,0.686618268
B_1631,I_083,C_12,0.516242943,20.29824046,48.34731744,0.460911621,0.725181821,0.602536283,0.164383536,3.381235741,0.809189031
B_0501,I_013,C_05,0.786317163,30.82923186,84.11670454,0.242287091,0.957254052,0.807764842,0.245914598,4.473416777,0.871122026
B_1765,I_087,C_01,0.655772915,29.83263644,81.05596075,0.203814724,0.814139242,0.567762567,0.213723906,4.154073614,0.877662704
B_0180,I_015,C_18,0.870946109,39.5057941,67.8989586,0.137670691,0.914804266,0.818750346,0.355267413,4.082871826,0.942383017
B_1048,I_079,C_20,0.668119654,29.88689267,75.1347078,0.348152983,0.813993636,0.836260513,0.2531467,4.753814184,0.645968188
B_1756,I_100,C_12,0.407362733,28.20618763,87.52075297,0.525539827,0.717262778,0.593369091,0.220697639,3.915693782,0.554772384
B_0951,I_119,C_17,0.73639426,21.50313942,75.43213556,0.31867415,0.937797895,0.640196164,0.259404127,4.365721233,0.586440967
B_1317,I_101,C_25,0.3,24.35994807,60.51414683,0.7,0.579301427,0.744810221,0.006434422,3.849636676,0.522898582
B_1620,I_063,C_23,0.586993661,26.78358963,74.55739,0.391288942,0.651665669,0.880975706,0.398188351,4.951064472,0.691100031
B_0529,I_022,C_02,0.52330387,28.85638412,72.50658027,0.464669654,0.780136041,0.624434368,0.272793187,4.806034278,0.697031509
B_0347,I_002,C_12,0.5538443,30.69258615,73.05770444,0.389187652,0.661673825,0.705958021,0.44675291,4.654819466,0.776229353
B_1388,I_111,C_15,0.428009285,25.02853104,93.8009657,0.473418257,1,0.753797333,0.250730925,4.419779777,0.844886161
B_1961,I_066,C_13,0.824739384,32.62865723,89.04403493,0.244795051,0.617383838,0.833720072,0.135551015,3.559243869,0.881823619
B_1051,I_063,C_06,0.525402109,35.6648342,78.22045436,0.524873565,0.576669737,0.708866283,0.197836266,4.228646495,0.467739357
B_1973,I_099,C_12,0.77300711,31.35598044,86.72060033,0.245507922,0.697552734,0.842640793,0.347461895,4.728350439,0.689298577
B_1442,I_029,C_03,0.393722943,23.73705328,95.47345138,0.635149107,0.8151263,0.926965768,0.318394761,4.738891168,0.901745607
B_0602,I_022,C_19,0.374776723,17.35515712,66.31687946,0.582444608,0.962774506,0.721998245,0.243771188,3.594051278,0.534081386
B_1282,I_068,C_16,0.58791575,17.42255783,78.80440231,0.396570815,0.750895312,0.442002097,0.178148364,4.303522382,0.606000838
B_0244,I_051,C_15,0.786149531,24.4987964,98.1280713,0.224653771,0.648542107,0.713850149,0.168120682,3.818582751,0.580694332
B_1337,I_120,C_21,0.655491558,27.66208969,78.570175,0.368815926,0.641661581,0.838172086,0.084861092,3.888055437,0.654890736
B_1068,I_017,C_06,0.623624755,18.85806018,82.72937232,0.452892336,0.961687741,0.747882668,0.121260638,4.11048195,0.812020154
B_1476,I_104,C_09,0.56119453,23.95596778,81.25622319,0.522089666,0.882385112,0.522258604,0.324635155,4.37629796,0.765667825
B_0313,I_059,C_09,0.3,24.16545216,61.50617282,0.621852911,0.893779322,0.92236965,0.252660274,4.223605424,0.548676279
B_0436,I_064,C_07,0.447653484,27.74796842,72.56275516,0.493635328,0.718694455,0.416522844,0.221221745,5,0.888398366
B_1899,I_016,C_01,0.563762949,24.10966241,71.30236166,0.507150257,0.727036635,0.911175494,0.176287718,3.722543408,0.661555415
B_1329,I_049,C_04,0.590512046,36.70713168,87.64168617,0.27975656,0.99196418,0.474900918,0.258341598,3.988639608,0.965937574
B_0309,I_080,C_11,0.573255682,22.42994561,94.08434936,0.381791392,0.91825883,0.861220016,0.051239935,4.108436857,0.617404133
B_0431,I_061,C_02,0.444097458,22.83380305,78.88301164,0.58381601,0.897039467,0.602001859,0.141841341,3.911473428,0.844606898
B_0661,I_084,C_08,0.600179969,27.94556757,81.22844833,0.396522309,0.967202697,0.602317026,0.276440567,4.576962221,1
B_0371,I_072,C_22,0.521434251,36.5583905,69.69751397,0.533747743,0.511319182,0.728004515,0.177031479,4.388281123,0.718105855
B_0567,I_017,C_16,0.57083964,20.39930408,69.30708856,0.406362909,0.996299737,0.882928653,0.340852655,4.615852766,0.86413806
B_0980,I_081,C_25,0.620224552,23.89748714,62.83086443,0.446223061,0.674771082,0.631921839,0.119863911,4.312715043,0.85758958
B_0182,I_042,C_17,0.601873582,28.38734738,89.4909067,0.41462403,0.709427588,0.748069904,0.284011832,4.046541938,0.744574501
B_1363,I_078,C_02,0.725263712,31.10860271,68.69601337,0.287707953,1,0.664364991,0.390600393,3.483933815,0.726463384
B_0622,I_116,C_11,0.498580504,25.16270968,87.92691606,0.562804765,0.806525691,0.429954901,0.331799424,2.976534221,0.6412603
B_0819,I_065,C_07,0.635937572,22.38830802,79.72271894,0.321748461,0.698890839,0.712096527,0.282435607,4.260346387,0.727604159
B_1193,I_013,C_18,0.655537379,27.3765368,88.2365915,0.303735975,0.699148372,0.463341441,0.363521597,3.764703089,0.83895702
B_0953,I_033,C_06,0.555955922,28.39139654,72.53019848,0.448479244,0.98216298,0.73193335,0.37315014,4.654731469,0.885294653
B_1422,I_055,C_19,0.513280358,29.29988847,70.21561509,0.502058412,0.809550912,0.780587337,0.311811331,4.154630109,0.790644257
B_1841,I_089,C_11,0.561145997,15.86817688,83.80531851,0.356207668,0.722807377,0.639861415,0.150639165,4.132549414,0.856075921
B_0923,I_027,C_23,0.720864178,16.56624956,76.05337408,0.289821137,0.9397727,0.766222252,0.209756235,4.564713799,0.783842057
B_1074,I_034,C_07,0.827501185,31.31361345,100,0.147185151,0.635067112,0.817885196,0.204023992,4.247843946,0.885304353
B_0297,I_069,C_18,0.452043372,24.00353474,82.19090611,0.474329591,0.816678464,0.825680389,0.128458527,4.134559549,0.840642151
B_0967,I_027,C_15,0.642426244,24.56738113,62.6153891,0.290743278,0.509049783,0.940204708,0.297780578,4.320892152,0.516794446
B_0462,I_087,C_06,0.776279333,23.43677276,100,0.265480989,1,0.945753917,0.23869053,4.461436092,0.569188661
B_1303,I_050,C_13,0.413020847,18.35870067,67.80077438,0.604087559,0.67125525,0.293795543,0.358966797,3.953143808,0.646101171
B_1177,I_015,C_08,0.874645783,39.30828677,65.63922279,0.12189757,0.804336217,1,0.410823352,4.593026548,0.737494717
B_0378,I_089,C_22,0.448965412,28.98527759,79.3697234,0.56271494,0.628505712,0.702445272,0.188333148,3.919015399,0.866459081
B_0799,I_108,C_16,0.705719371,30.1451441,82.03804849,0.284286903,0.602439181,0.731193044,0.27708147,3.651747167,0.896327007
B_1103,I_032,C_20,0.525870435,20.54196552,79.51327531,0.46541854,0.6910833,0.737816258,0.154066281,4.113612631,0.727146059
B_0106,I_078,C_05,0.669470146,23.16154029,82.98723216,0.309196493,0.476400951,0.741118826,0.237316646,3.439164861,0.594182497
B_0127,I_071,C_16,0.733987074,27.17066325,66.07056034,0.202423795,0.442874442,0.533519872,0.283396888,3.724009947,1
B_1996,I_094,C_05,0.573894344,24.05341507,45.15065089,0.424203667,1,0.835769452,0.256092884,5,0.781706998
B_0839,I_039,C_09,0.420470481,22.91309924,76.45734936,0.616936548,0.404953718,0.768105681,0.203188715,4.745457074,0.626940265
B_0356,I_105,C_07,0.889008992,40,87.33997589,0.134061924,0.863137977,0.71761424,0.432221055,4.568976526,0.638728766
B_1617,I_094,C_05,0.598462628,25.67999459,82.77750952,0.437367031,0.695679805,0.855010046,0.095423456,4.121286988,0.685658725
B_0683,I_095,C_04,0.560659907,22.90935336,84.64221256,0.413140959,0.638136982,0.681115448,0.237087137,4.409863542,0.569820008
B_0813,I_037,C_07,0.98,31.71020392,83.9637188,0.048991778,0.982754559,0.751855999,0.347995044,4.5393451,0.880459165
B_1681,I_074,C_09,0.397327487,28.37391606,84.98262996,0.617862403,0.918348929,0.648331632,0.131086921,4.859186255,0.409057571
B_0210,I_045,C_14,0.416026713,26.46745103,66.03532177,0.565116757,0.669803431,0.94274741,0.048454355,3.941668912,0.495459124
B_1493,I_072,C_24,0.612396079,31.10852247,87.53660841,0.332448101,0.924059532,1,0.124879638,3.560461041,0.692960067
B_0141,I_033,C_25,0.653184226,24.08112014,67.40819324,0.313231565,0.710013272,0.927231581,0.239889468,4.282315812,0.690372957
B_1975,I_046,C_01,0.434188429,24.49009103,71.67790487,0.548674916,0.940253511,0.62708362,0.293267879,3.486764761,0.7049781
B_1340,I_034,C_07,0.836308358,26.06058854,86.67526367,0.194188776,0.663799148,0.681149759,0.145449959,5,0.58604713
B_1798,I_026,C_13,0.566931258,24.96275277,78.02098205,0.436136599,0.568752479,0.859008337,0.429973743,4.183793336,0.828920636
B_1575,I_084,C_14,0.736920276,35.1158388,79.15099072,0.277523582,0.734410476,0.693172199,0.252783449,4.378636004,0.836559541
B_1182,I_028,C_15,0.632878115,26.21458544,82.08758278,0.420830114,0.688864601,0.942808965,0.275983595,3.923799379,0.60669734
B_1394,I_104,C_17,0.638876791,14.42879147,73.27188669,0.368541568,0.848407613,0.777354407,0.148259106,3.831287762,0.645340736
B_1816,I_022,C_24,0.612586901,26.59002969,79.0070233,0.426162143,0.633747322,0.410146875,0.247174787,3.933277757,0.792346379
B_0712,I_036,C_02,0.371324513,21.66304275,73.22594004,0.650237155,0.708640199,0.840322721,0.23076994,3.482250431,0.537486042
B_1794,I_051,C_10,0.855786938,39.97211277,77.33734301,0.116329213,0.793500697,0.496479619,0.281296643,4.604364357,0.46091334
B_0893,I_118,C_16,0.968978175,31.48651664,100,0.045541906,0.68543656,0.994533721,0.225848103,4.687238823,1
B_0860,I_056,C_22,0.781598359,35.64486849,89.62556127,0.240029075,0.816387727,0.864460498,0.237734575,4.556138743,0.70585961
B_0011,I_087,C_15,0.967570024,31.10952475,82.57100041,0.02,0.96124793,0.965693187,0.371779537,4.273468049,0.710568318
B_1695,I_047,C_21,0.665904058,23.15717007,75.73659373,0.268319901,0.947224036,0.714948753,0.215759992,3.922233926,0.451808037
B_1428,I_005,C_19,0.884063509,37.56546493,89.50900373,0.084775526,1,0.690802863,0.364423091,4.277386848,0.730365144
B_0283,I_053,C_16,0.389775782,22.44085192,73.22651611,0.622141541,0.5857422,0.911412971,0.306384292,3.95314089,0.611058589
B_0811,I_005,C_02,0.871484019,35.66895267,85.78293266,0.055112481,0.632356526,0.903621209,0.32882323,4.132267086,0.597307036
B_1342,I_099,C_10,0.618163954,23.06874056,92.43893085,0.356691539,1,0.860533791,0.229066108,4.57136471,1
B_0292,I_075,C_11,0.3,21.60907777,71.73387401,0.7,0.910024661,0.384442108,0.145567467,3.879079781,0.61140013
B_0755,I_105,C_13,0.837365398,33.317624,82.6452164,0.169787466,0.697168722,0.984840163,0.316125844,4.506598196,0.892713732
B_0627,I_090,C_04,0.789937595,31.62936765,90.30345747,0.204014405,0.874369225,1,0.245889906,4.27335732,0.653404369
B_0944,I_066,C_15,0.796873842,20.03143636,82.14531914,0.198524931,0.69354878,0.915338388,0.328443123,4.041995156,0.460301962
B_0862,I_038,C_02,0.452134533,24.56672418,61.52676167,0.556500299,0.838512817,0.707462183,0.315173825,4.50025655,0.616245695
B_0130,I_001,C_11,0.436608548,20.2427491,67.56181646,0.614766982,0.929082581,0.406698777,0.135208861,4.285016224,0.455528649
B_1176,I_115,C_17,0.622696555,28.7334863,64.69958218,0.371680056,0.847593253,0.700519532,0.357299354,3.484779963,0.760282266
B_0324,I_033,C_10,0.580550499,23.94794081,75.71311793,0.417856789,0.742015513,1,0.253858663,3.924253422,0.843757029
B_1091,I_016,C_21,0.720717206,24.08305215,69.98844894,0.368750791,0.562706606,0.885451547,0.220601625,3.907849102,0.642012352
B_0844,I_092,C_07,0.76286018,25.60685797,60.00852927,0.267186263,0.465749045,0.687650032,0.285400674,4.164137951,0.712923427
B_0964,I_089,C_20,0.321763993,11.12743528,66.27962655,0.7,0.703629733,0.627011844,0.231354418,4.011730165,0.753338987
B_1865,I_017,C_15,0.698898235,30.30630339,83.54606546,0.247303079,0.870346165,0.823090779,0.198437367,4.009300834,0.734876316
B_0866,I_044,C_06,0.439954848,18.70322847,67.74178438,0.468521715,0.695202493,0.727911765,0.12928893,3.624532806,0.673356096
B_0922,I_064,C_01,0.593276012,27.31232894,73.760522,0.342242734,0.981276796,0.767301125,0.319143786,4.167396101,0.609118687
B_0696,I_090,C_11,0.769571782,25.46065522,82.5822203,0.230149203,1,0.649079337,0.312884441,4.007718494,0.81514096
B_0216,I_028,C_09,0.509078361,25.83041967,62.07697415,0.552042223,0.911359703,0.758547128,0.263728582,3.556932403,0.815504039
B_1781,I_010,C_25,0.969899651,34.91606524,93.21601966,0.022833363,1,0.729461596,0.295734314,4.245696194,0.837188214
B_1262,I_118,C_24,0.817205867,40,100,0.197580935,0.531282292,0.477342768,0.239633093,4.815662023,0.989826718
B_0159,I_099,C_17,0.756361495,24.48087431,81.0514902,0.250771536,0.693221901,0.73140333,0.246581872,4.064919667,0.76138298
B_1059,I_119,C_14,0.651523609,27.79737061,89.50423883,0.324615167,0.892647326,0.820043763,0.191764851,4.683498337,0.599577448
B_0989,I_053,C_14,0.496602804,30.46297846,66.29925574,0.461275216,0.780142226,0.690409531,0.106143454,4.076479496,0.610145932
B_0842,I_013,C_06,0.669732393,22.29234747,92.23953583,0.342435148,0.674781189,0.69335581,0.391387824,4.531189015,0.895288547
B_0635,I_023,C_23,0.47297796,23.34023424,56.94393158,0.476428241,0.888773673,0.581412713,0.141162383,4.286986289,0.880678141
B_0517,I_092,C_17,0.612586398,23.15740025,74.82997738,0.400906482,0.672589572,0.673938948,0.258130588,4.092655226,1
B_1429,I_074,C_05,0.519427362,24.95666979,48.2430242,0.481387779,0.744216854,0.753763824,0.143723288,4.336869333,0.771490924
B_1748,I_098,C_03,0.625922607,30.05641069,53.32717205,0.357828088,0.584246873,0.923696352,0.197126183,3.43020338,0.735028142
B_0598,I_103,C_14,0.931786765,33.28822443,72.26100106,0.078966668,0.7050471,0.789978847,0.27060533,4.030417006,0.759176938
B_0196,I_109,C_04,0.681106703,36.39814403,91.78169743,0.409890225,0.762562585,0.749080011,0.434865997,4.384061395,0.809054877
B_1784,I_026,C_14,0.690986334,27.56812997,71.74788902,0.342385968,0.559097928,1,0.386814881,4.027311159,0.804970813
B_0870,I_061,C_23,0.561839386,30.2331121,75.89323161,0.464712456,0.747583976,0.526364087,0.111959676,3.974721542,0.836489009
B_0411,I_022,C_01,0.55939613,28.72613112,75.08749982,0.411476044,0.764590152,0.921669642,0.287536883,4.39036502,0.65954973
B_0097,I_034,C_06,0.550337013,35.48717618,99.14069139,0.434044412,0.655564531,0.665038723,0.114323915,4.976410715,0.525338197
B_1001,I_045,C_02,0.329405289,18.62062323,74.09441046,0.509725766,0.734977246,0.651767571,0.462001103,4.163226209,0.874001791
B_1506,I_011,C_05,0.546905516,29.28362165,68.64721878,0.462946404,0.559268006,0.755856733,0.168321685,4.096548524,0.90870833
B_0157,I_088,C_13,0.504394864,21.56048584,77.34518183,0.460934645,0.851312952,0.722717575,0.287851339,3.593280791,0.594753543
B_0420,I_027,C_12,0.595886529,33.076962,80.24700143,0.39123972,0.649478155,0.81484714,0.210704244,4.889615457,0.63362557
B_1803,I_011,C_25,0.464934992,28.86807625,76.65961273,0.6099891,0.69634233,0.971899735,0.308138535,4.511385021,0.959347223
B_0478,I_086,C_02,0.596142841,25.84954646,68.77925473,0.350237747,0.797160411,0.932442251,0.299549605,3.687525845,0.668180737
B_1856,I_102,C_04,0.813326317,25.73712716,96.98274673,0.326163551,0.715287751,0.815262478,0.187411836,4.120182376,1
B_0669,I_051,C_21,0.934589628,38.7236302,74.54180315,0.064095483,0.543787855,0.693318731,0.336818826,4.191320721,0.656051286
B_1418,I_057,C_13,0.709724131,27.8819427,76.8823776,0.180074581,1,0.810640064,0.366175247,4.013900221,0.639905465
B_1872,I_062,C_15,0.62538297,22.82232037,77.49347098,0.317081425,0.527709046,0.46409388,0.289926907,4.57062973,0.572645824
B_1300,I_003,C_02,0.840359656,27.81176151,72.59325941,0.15608016,1,0.740907219,0.284700903,4.457640476,0.963438956
B_0448,I_037,C_01,0.963113475,31.22349201,84.05867083,0.074772732,0.859302124,0.626968913,0.30389445,4.293963349,0.844055737
B_0554,I_116,C_25,0.514590984,27.02090646,70.16504815,0.543802343,0.90881673,0.560306689,0.320164675,4.072552043,0.535811851
B_0179,I_079,C_04,0.81852112,25.35732331,71.18727585,0.158847117,0.595286289,0.745973942,0.3606462,4.353156337,0.796854508
B_0391,I_100,C_08,0.398192898,22.68624426,78.45723646,0.575817743,0.679618952,1,0.033017156,4.348183881,0.59661557
